artist,album,price,format,qty,orderdate,store.id
ZZ Top,Eliminator,9.98,cass,4,2019-04-08,X033
Boston,Boston,8.98,lp,5,2019-09-18,X018
Led Zeppelin,IV (untitled),7.98,lp,1,2019-09-18,X018
Foreigner,4,8.98,cass,4,2019-09-18,X018
The Rolling Stones,Sticky Fingers,7.98,cass,7,2019-09-18,X018
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,6,2019-01-27,X040
Pink Floyd,The Wall,14.98,cass,2,2019-01-27,X040
Bad Company,Bad Company,7.98,cass,6,2019-01-27,X040
Boston,Boston,8.98,cass,2,2019-04-26,X030
Led Zeppelin,IV (untitled),7.98,cass,1,2019-04-26,X030
The Who,Who's Next,7.98,cass,3,2019-04-26,X030
Def Leppard,Hysteria,9.98,cass,2,2019-04-26,X030
Foreigner,4,8.98,lp,5,2019-11-24,X016
The Rolling Stones,Sticky Fingers,7.98,cass,3,2019-11-24,X016
Tom Petty & The Heartbreakers,Hard Promises,8.98,lp,5,2019-11-24,X016
Van Halen,1984,9.98,cass,9,2019-11-24,X016
Pink Floyd,The Wall,14.98,cass,4,2019-10-21,X044
Def Leppard,Hysteria,9.98,cass,6,2019-10-21,X044
Pink Floyd,The Wall,14.98,cass,2,2019-10-21,X044
AC/DC,Back in Black,8.98,cass,4,2019-10-21,X044
Eagles,Hotel California,8.98,cass,3,2019-10-21,X044
Bad Company,Bad Company,7.98,cass,6,2019-10-08,X035
The Who,Who's Next,7.98,cass,4,2019-10-08,X035
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,2,2019-10-08,X035
ZZ Top,Eliminator,9.98,cass,1,2019-10-08,X035
Led Zeppelin,IV (untitled),7.98,lp,7,2019-10-08,X035
ZZ Top,Eliminator,9.98,cass,5,2019-10-08,X035
Van Halen,1984,9.98,cass,3,2019-02-23,X004
Def Leppard,Hysteria,9.98,lp,5,2019-02-23,X004
The Rolling Stones,Sticky Fingers,7.98,lp,3,2019-06-07,X039
Steve Miller Band,Fly Like an Eagle,8.98,cass,4,2019-06-07,X039
The Beatles,Abbey Road,7.98,lp,4,2019-06-07,X039
AC/DC,Back in Black,8.98,lp,3,2019-06-07,X039
Queen,Night at the Opera,7.98,cass,5,2019-01-18,X001
Aerosmith,Toys in the Attic,7.98,lp,5,2019-01-18,X001
Tom Petty & The Heartbreakers,Hard Promises,8.98,lp,5,2019-12-26,X044
The Rolling Stones,Sticky Fingers,7.98,cass,4,2019-07-07,X043
Steve Miller Band,Fly Like an Eagle,8.98,lp,6,2019-07-07,X043
Aerosmith,Toys in the Attic,7.98,cass,4,2019-07-07,X043
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,4,2019-07-07,X043
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,7,2019-07-07,X043
Bad Company,Bad Company,7.98,cass,7,2019-11-03,X011
Tom Petty & The Heartbreakers,Hard Promises,8.98,lp,2,2019-11-03,X011
The Doors,The Doors,7.98,cass,2,2019-11-03,X011
Pink Floyd,The Wall,14.98,lp,0,2019-11-03,X011
Van Halen,1984,9.98,cass,3,2019-11-03,X011
Rush,Moving Pictures,8.98,cass,1,2019-02-13,X011
AC/DC,Back in Black,8.98,lp,6,2019-02-13,X011
Bad Company,Bad Company,7.98,lp,1,2019-06-09,X018
Boston,Boston,8.98,lp,4,2019-06-09,X018
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,2,2019-06-09,X018
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,3,2019-06-09,X018
Boston,Boston,8.98,cass,5,2019-06-09,X018
The Rolling Stones,Sticky Fingers,7.98,cass,5,2019-05-30,X020
Foreigner,4,8.98,lp,3,2019-05-30,X020
Fleetwood Mac,Rumours,8.98,cass,4,2019-05-30,X020
Aerosmith,Toys in the Attic,7.98,cass,4,2019-05-30,X020
Def Leppard,Hysteria,9.98,cass,1,2019-05-30,X020
Lynyrd Skynyrd,Second Helping,7.98,cass,3,2019-01-17,X039
Queen,Night at the Opera,7.98,cass,2,2019-01-17,X039
Rush,Moving Pictures,8.98,cass,8,2019-01-17,X039
The Beatles,Abbey Road,7.98,cass,4,2019-10-03,X013
The Doors,The Doors,7.98,cass,4,2019-10-03,X013
Aerosmith,Toys in the Attic,7.98,cass,4,2019-10-03,X013
Def Leppard,Hysteria,9.98,cass,3,2019-10-03,X013
The Rolling Stones,Sticky Fingers,7.98,cass,5,2019-11-06,X035
Lynyrd Skynyrd,Second Helping,7.98,cass,5,2019-11-06,X035
Pink Floyd,The Wall,14.98,lp,5,2019-11-06,X035
Van Halen,1984,9.98,lp,4,2019-11-06,X035
AC/DC,Back in Black,8.98,cass,4,2019-11-06,X035
Van Halen,1984,9.98,cass,1,2019-11-06,X035
U2,War,9.98,cass,2,2019-03-20,X033
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,4,2019-03-20,X033
ZZ Top,Eliminator,9.98,cass,4,2019-03-20,X033
Led Zeppelin,IV (untitled),7.98,cass,2,2019-03-20,X033
Aerosmith,Toys in the Attic,7.98,cass,4,2019-03-20,X033
The Doors,The Doors,7.98,cass,5,2019-12-08,X040
Bad Company,Bad Company,7.98,cass,1,2019-12-08,X040
ZZ Top,Eliminator,9.98,lp,1,2019-12-08,X040
ZZ Top,Eliminator,9.98,cass,3,2019-12-08,X040
The Rolling Stones,Sticky Fingers,7.98,cass,9,2019-12-08,X040
Foreigner,4,8.98,cass,3,2019-12-08,X040
The Rolling Stones,Sticky Fingers,7.98,lp,4,2019-12-08,X040
Journey,Escape,8.98,cass,5,2019-12-08,X040
ZZ Top,Eliminator,9.98,cass,3,2019-12-08,X040
Boston,Boston,8.98,lp,2,2019-05-15,X017
Eagles,Hotel California,8.98,cass,4,2019-05-15,X017
Pink Floyd,The Wall,14.98,cass,4,2019-05-15,X017
Pink Floyd,The Wall,14.98,cass,4,2019-03-02,X045
Van Halen,1984,9.98,cass,5,2019-03-02,X045
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,2,2019-03-02,X045
The Doors,The Doors,7.98,cass,8,2019-03-02,X045
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,1,2019-05-31,X032
Steve Miller Band,Fly Like an Eagle,8.98,lp,8,2019-05-31,X032
The Who,Who's Next,7.98,cass,4,2019-05-31,X032
Journey,Escape,8.98,lp,3,2019-05-31,X032
Van Halen,1984,9.98,cass,5,2019-05-31,X032
Led Zeppelin,IV (untitled),7.98,cass,1,2019-05-31,X032
Bad Company,Bad Company,7.98,cass,4,2019-05-31,X032
Boston,Boston,8.98,lp,3,2019-05-31,X032
Boston,Boston,8.98,lp,3,2019-04-12,X031
The Cars,The Cars,8.98,cass,3,2019-04-12,X031
Journey,Escape,8.98,cass,3,2019-04-12,X031
The Who,Who's Next,7.98,cass,3,2019-04-12,X031
Van Halen,1984,9.98,cass,7,2019-04-12,X031
Rush,Moving Pictures,8.98,cass,5,2019-10-06,X015
The Beatles,Abbey Road,7.98,lp,3,2019-10-06,X015
Led Zeppelin,IV (untitled),7.98,lp,2,2019-10-06,X015
The Beatles,Abbey Road,7.98,cass,4,2019-10-06,X015
Van Halen,1984,9.98,lp,3,2019-10-06,X015
Pink Floyd,The Wall,14.98,lp,1,2019-10-06,X015
Boston,Boston,8.98,lp,4,2019-05-24,X026
Pink Floyd,The Wall,14.98,cass,5,2019-05-24,X026
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,6,2019-10-23,X028
The Beatles,Abbey Road,7.98,cass,4,2019-10-23,X028
Foreigner,4,8.98,cass,7,2019-10-23,X028
The Doors,The Doors,7.98,cass,1,2019-10-23,X028
Steve Miller Band,Fly Like an Eagle,8.98,lp,3,2019-03-01,X016
Steve Miller Band,Fly Like an Eagle,8.98,cass,7,2019-03-01,X016
U2,War,9.98,cass,6,2019-03-01,X016
The Cars,The Cars,8.98,lp,1,2019-03-01,X016
Queen,Night at the Opera,7.98,cass,6,2019-11-22,X013
Steve Miller Band,Fly Like an Eagle,8.98,cass,4,2019-11-22,X013
Def Leppard,Hysteria,9.98,lp,2,2019-11-22,X013
The Beatles,Abbey Road,7.98,lp,7,2019-11-22,X013
Queen,Night at the Opera,7.98,lp,3,2019-11-22,X013
The Beatles,Abbey Road,7.98,lp,3,2019-11-22,X013
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,3,2019-04-17,X017
Pink Floyd,The Wall,14.98,lp,5,2019-04-17,X017
Aerosmith,Toys in the Attic,7.98,cass,4,2019-04-17,X017
Eagles,Hotel California,8.98,cass,5,2019-04-17,X017
Led Zeppelin,IV (untitled),7.98,cass,3,2019-04-17,X017
Foreigner,4,8.98,cass,9,2019-04-17,X017
Boston,Boston,8.98,cass,7,2019-04-17,X017
Def Leppard,Hysteria,9.98,lp,2,2019-04-17,X017
The Doors,The Doors,7.98,cass,3,2019-04-17,X017
The Rolling Stones,Sticky Fingers,7.98,cass,4,2019-08-13,X030
Led Zeppelin,IV (untitled),7.98,cass,7,2019-08-13,X030
Van Halen,1984,9.98,cass,3,2019-08-13,X030
Van Halen,1984,9.98,lp,4,2019-08-13,X030
The Who,Who's Next,7.98,cass,2,2019-12-24,X024
The Beatles,Abbey Road,7.98,cass,0,2019-12-24,X024
AC/DC,Back in Black,8.98,cass,2,2019-12-24,X024
The Who,Who's Next,7.98,lp,5,2019-12-24,X024
Eagles,Hotel California,8.98,cass,2,2019-07-30,X032
ZZ Top,Eliminator,9.98,lp,7,2019-07-30,X032
Rush,Moving Pictures,8.98,cass,4,2019-07-30,X032
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,1,2019-07-30,X032
The Doors,The Doors,7.98,cass,4,2019-07-30,X032
Fleetwood Mac,Rumours,8.98,lp,5,2019-07-24,X035
Led Zeppelin,IV (untitled),7.98,lp,3,2019-07-24,X035
Tom Petty & The Heartbreakers,Hard Promises,8.98,lp,4,2019-07-24,X035
The Beatles,Abbey Road,7.98,cass,1,2019-07-24,X035
The Rolling Stones,Sticky Fingers,7.98,lp,4,2019-07-24,X035
Journey,Escape,8.98,cass,4,2019-07-24,X035
The Rolling Stones,Sticky Fingers,7.98,cass,4,2019-03-17,X022
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,3,2019-03-17,X022
Steve Miller Band,Fly Like an Eagle,8.98,cass,1,2019-03-17,X022
AC/DC,Back in Black,8.98,cass,5,2019-03-17,X022
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,2,2019-10-14,X041
AC/DC,Back in Black,8.98,cass,6,2019-10-14,X041
Steve Miller Band,Fly Like an Eagle,8.98,cass,2,2019-10-14,X041
Eagles,Hotel California,8.98,cass,2,2019-10-14,X041
The Rolling Stones,Sticky Fingers,7.98,lp,2,2019-02-13,X026
Aerosmith,Toys in the Attic,7.98,cass,2,2019-02-13,X026
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,5,2019-02-13,X026
Bad Company,Bad Company,7.98,cass,3,2019-02-09,X014
Eagles,Hotel California,8.98,lp,3,2019-02-09,X014
Foreigner,4,8.98,cass,4,2019-02-09,X014
Eagles,Hotel California,8.98,cass,3,2019-02-09,X014
The Rolling Stones,Sticky Fingers,7.98,cass,4,2019-02-09,X014
U2,War,9.98,cass,2,2019-02-09,X014
The Rolling Stones,Sticky Fingers,7.98,cass,3,2019-02-09,X014
Boston,Boston,8.98,cass,2,2019-03-07,X024
Van Halen,1984,9.98,lp,6,2019-03-07,X024
Aerosmith,Toys in the Attic,7.98,lp,4,2019-03-07,X024
Queen,Night at the Opera,7.98,cass,8,2019-07-14,X021
AC/DC,Back in Black,8.98,cass,0,2019-07-14,X021
The Who,Who's Next,7.98,cass,6,2019-07-14,X021
Rush,Moving Pictures,8.98,cass,4,2019-07-14,X021
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,1,2019-07-14,X021
The Who,Who's Next,7.98,lp,3,2019-07-14,X021
The Who,Who's Next,7.98,cass,5,2019-02-20,X033
Tom Petty & The Heartbreakers,Hard Promises,8.98,lp,5,2019-02-20,X033
Fleetwood Mac,Rumours,8.98,lp,3,2019-02-20,X033
The Doors,The Doors,7.98,lp,2,2019-02-20,X033
Fleetwood Mac,Rumours,8.98,cass,6,2019-02-20,X033
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,6,2019-04-13,X033
ZZ Top,Eliminator,9.98,cass,6,2019-04-13,X033
Eagles,Hotel California,8.98,lp,5,2019-04-13,X033
Van Halen,1984,9.98,cass,2,2019-04-13,X033
Journey,Escape,8.98,lp,3,2019-04-13,X033
U2,War,9.98,lp,4,2019-04-13,X033
Steve Miller Band,Fly Like an Eagle,8.98,lp,6,2019-10-03,X027
Queen,Night at the Opera,7.98,cass,4,2019-10-03,X027
The Who,Who's Next,7.98,cass,5,2019-10-03,X027
ZZ Top,Eliminator,9.98,lp,0,2019-10-03,X027
Aerosmith,Toys in the Attic,7.98,lp,5,2019-10-03,X027
Rush,Moving Pictures,8.98,cass,5,2019-10-03,X027
Queen,Night at the Opera,7.98,cass,2,2019-10-03,X027
Boston,Boston,8.98,cass,5,2019-10-03,X027
AC/DC,Back in Black,8.98,cass,1,2019-10-03,X027
Led Zeppelin,IV (untitled),7.98,cass,3,2019-10-03,X027
The Rolling Stones,Sticky Fingers,7.98,lp,3,2019-10-03,X027
Led Zeppelin,IV (untitled),7.98,lp,1,2019-03-08,X020
AC/DC,Back in Black,8.98,cass,1,2019-03-08,X020
Fleetwood Mac,Rumours,8.98,cass,3,2019-03-08,X020
Led Zeppelin,IV (untitled),7.98,cass,5,2019-03-08,X020
Foreigner,4,8.98,lp,2,2019-07-07,X037
AC/DC,Back in Black,8.98,cass,3,2019-07-07,X037
Aerosmith,Toys in the Attic,7.98,lp,5,2019-07-07,X037
Pink Floyd,The Wall,14.98,cass,4,2019-07-07,X037
The Cars,The Cars,8.98,lp,4,2019-07-07,X037
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,1,2019-07-07,X037
Journey,Escape,8.98,cass,3,2019-07-07,X037
Foreigner,4,8.98,lp,3,2019-07-07,X037
Pink Floyd,The Wall,14.98,cass,2,2019-08-20,X034
Queen,Night at the Opera,7.98,cass,3,2019-08-20,X034
The Beatles,Abbey Road,7.98,cass,6,2019-08-20,X034
Aerosmith,Toys in the Attic,7.98,lp,6,2019-07-06,X001
The Rolling Stones,Sticky Fingers,7.98,cass,4,2019-07-06,X001
Tom Petty & The Heartbreakers,Hard Promises,8.98,lp,5,2019-07-06,X001
Foreigner,4,8.98,cass,3,2019-02-22,X030
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,4,2019-02-22,X030
Steve Miller Band,Fly Like an Eagle,8.98,lp,3,2019-02-22,X030
Eagles,Hotel California,8.98,lp,5,2019-03-06,X026
Bad Company,Bad Company,7.98,cass,7,2019-03-06,X026
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,3,2019-03-06,X026
Aerosmith,Toys in the Attic,7.98,cass,2,2019-03-06,X026
Queen,Night at the Opera,7.98,cass,4,2019-12-05,X036
Aerosmith,Toys in the Attic,7.98,cass,3,2019-12-05,X036
Foreigner,4,8.98,lp,3,2019-12-05,X036
AC/DC,Back in Black,8.98,cass,5,2019-12-05,X036
Heart,Dreamboat Annie,7.98,lp,3,2019-12-25,X002
Van Halen,1984,9.98,cass,1,2019-12-25,X002
Pink Floyd,The Wall,14.98,cass,4,2019-12-25,X002
Aerosmith,Toys in the Attic,7.98,lp,5,2019-12-25,X002
Led Zeppelin,IV (untitled),7.98,lp,2,2019-12-25,X002
Fleetwood Mac,Rumours,8.98,cass,1,2019-12-25,X002
Bad Company,Bad Company,7.98,cass,4,2019-12-25,X002
Steve Miller Band,Fly Like an Eagle,8.98,cass,6,2019-12-25,X002
Van Halen,1984,9.98,cass,4,2019-12-25,X002
The Who,Who's Next,7.98,cass,4,2019-11-25,X001
Aerosmith,Toys in the Attic,7.98,lp,4,2019-11-25,X001
Steve Miller Band,Fly Like an Eagle,8.98,cass,4,2019-11-25,X001
The Doors,The Doors,7.98,cass,5,2019-11-25,X001
Eagles,Hotel California,8.98,cass,4,2019-11-25,X001
Aerosmith,Toys in the Attic,7.98,cass,4,2019-11-25,X001
Foreigner,4,8.98,cass,2,2019-09-14,X033
Fleetwood Mac,Rumours,8.98,cass,3,2019-09-14,X033
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,6,2019-09-14,X033
Foreigner,4,8.98,cass,5,2019-09-14,X033
Lynyrd Skynyrd,Second Helping,7.98,cass,8,2019-05-06,X035
The Who,Who's Next,7.98,lp,7,2019-05-06,X035
Van Halen,1984,9.98,lp,2,2019-05-06,X035
The Beatles,Abbey Road,7.98,cass,5,2019-05-06,X035
Led Zeppelin,IV (untitled),7.98,cass,6,2019-05-06,X035
Foreigner,4,8.98,cass,4,2019-05-06,X035
The Who,Who's Next,7.98,cass,1,2019-05-06,X035
Boston,Boston,8.98,lp,6,2019-05-06,X035
The Who,Who's Next,7.98,lp,4,2019-05-06,X035
AC/DC,Back in Black,8.98,cass,1,2019-06-17,X027
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,5,2019-06-17,X027
The Who,Who's Next,7.98,cass,5,2019-06-17,X027
Van Halen,1984,9.98,cass,4,2019-06-17,X027
ZZ Top,Eliminator,9.98,lp,3,2019-06-17,X027
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,1,2019-01-11,X013
Eagles,Hotel California,8.98,cass,4,2019-01-11,X013
Heart,Dreamboat Annie,7.98,cass,5,2019-01-11,X013
Pink Floyd,The Wall,14.98,lp,4,2019-11-03,X037
U2,War,9.98,lp,6,2019-11-03,X037
U2,War,9.98,lp,2,2019-11-03,X037
The Cars,The Cars,8.98,lp,3,2019-11-03,X037
Pink Floyd,The Wall,14.98,cass,4,2019-11-30,X043
The Rolling Stones,Sticky Fingers,7.98,cass,7,2019-11-30,X043
Bad Company,Bad Company,7.98,cass,13,2019-11-30,X043
Lynyrd Skynyrd,Second Helping,7.98,lp,6,2019-11-30,X043
The Cars,The Cars,8.98,cass,4,2019-11-30,X043
Eagles,Hotel California,8.98,cass,2,2019-11-30,X043
Led Zeppelin,IV (untitled),7.98,cass,3,2019-11-30,X043
Pink Floyd,The Wall,14.98,cass,3,2019-11-30,X043
Pink Floyd,The Wall,14.98,lp,3,2019-01-17,X022
The Rolling Stones,Sticky Fingers,7.98,cass,3,2019-01-17,X022
ZZ Top,Eliminator,9.98,lp,7,2019-01-17,X022
The Cars,The Cars,8.98,lp,1,2019-01-17,X022
Aerosmith,Toys in the Attic,7.98,cass,5,2019-01-17,X022
Boston,Boston,8.98,lp,4,2019-01-17,X022
Queen,Night at the Opera,7.98,lp,1,2019-05-28,X044
Van Halen,1984,9.98,lp,5,2019-05-28,X044
Van Halen,1984,9.98,cass,3,2019-05-28,X044
Lynyrd Skynyrd,Second Helping,7.98,lp,4,2019-05-28,X044
Van Halen,1984,9.98,cass,4,2019-05-28,X044
Pink Floyd,The Wall,14.98,lp,4,2019-05-28,X044
AC/DC,Back in Black,8.98,lp,4,2019-05-28,X044
Pink Floyd,The Wall,14.98,lp,2,2019-05-28,X044
The Beatles,Abbey Road,7.98,lp,2,2019-05-28,X044
Eagles,Hotel California,8.98,cass,7,2019-12-03,X021
The Beatles,Abbey Road,7.98,lp,2,2019-12-03,X021
The Cars,The Cars,8.98,cass,0,2019-12-03,X021
Foreigner,4,8.98,lp,6,2019-04-29,X003
Heart,Dreamboat Annie,7.98,cass,6,2019-04-29,X003
Tom Petty & The Heartbreakers,Hard Promises,8.98,lp,1,2019-04-29,X003
Aerosmith,Toys in the Attic,7.98,lp,4,2019-04-29,X003
The Rolling Stones,Sticky Fingers,7.98,cass,5,2019-04-29,X003
Van Halen,1984,9.98,cass,1,2019-04-29,X003
The Rolling Stones,Sticky Fingers,7.98,cass,4,2019-04-29,X003
Eagles,Hotel California,8.98,cass,7,2019-04-29,X003
Fleetwood Mac,Rumours,8.98,cass,2,2019-04-29,X003
Def Leppard,Hysteria,9.98,cass,8,2019-03-04,X036
Journey,Escape,8.98,cass,9,2019-03-04,X036
AC/DC,Back in Black,8.98,lp,4,2019-03-04,X036
Aerosmith,Toys in the Attic,7.98,cass,1,2019-09-19,X024
ZZ Top,Eliminator,9.98,cass,9,2019-09-19,X024
Aerosmith,Toys in the Attic,7.98,cass,3,2019-09-19,X024
Van Halen,1984,9.98,cass,5,2019-09-19,X024
Fleetwood Mac,Rumours,8.98,cass,5,2019-09-19,X024
Fleetwood Mac,Rumours,8.98,cass,6,2019-09-19,X024
Queen,Night at the Opera,7.98,lp,6,2019-09-19,X024
The Rolling Stones,Sticky Fingers,7.98,lp,4,2019-09-19,X024
ZZ Top,Eliminator,9.98,cass,1,2019-12-25,X002
Aerosmith,Toys in the Attic,7.98,lp,2,2019-12-25,X002
Aerosmith,Toys in the Attic,7.98,lp,3,2019-12-25,X002
Boston,Boston,8.98,cass,5,2019-12-25,X002
ZZ Top,Eliminator,9.98,lp,9,2019-12-25,X002
The Who,Who's Next,7.98,cass,2,2019-12-25,X002
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,3,2019-08-24,X028
Lynyrd Skynyrd,Second Helping,7.98,cass,2,2019-08-24,X028
Queen,Night at the Opera,7.98,cass,3,2019-02-16,X009
Tom Petty & The Heartbreakers,Hard Promises,8.98,lp,4,2019-02-16,X009
Fleetwood Mac,Rumours,8.98,cass,4,2019-02-16,X009
AC/DC,Back in Black,8.98,lp,5,2019-04-01,X022
Foreigner,4,8.98,lp,3,2019-04-01,X022
Heart,Dreamboat Annie,7.98,cass,3,2019-04-01,X022
Pink Floyd,The Wall,14.98,lp,6,2019-04-01,X022
Queen,Night at the Opera,7.98,cass,5,2019-04-01,X022
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,6,2019-04-01,X022
The Beatles,Abbey Road,7.98,lp,6,2019-04-01,X022
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,4,2019-04-26,X019
Fleetwood Mac,Rumours,8.98,lp,6,2019-04-26,X019
Tom Petty & The Heartbreakers,Hard Promises,8.98,lp,2,2019-04-26,X019
Bad Company,Bad Company,7.98,lp,5,2019-04-26,X019
AC/DC,Back in Black,8.98,cass,4,2019-04-26,X019
The Doors,The Doors,7.98,cass,1,2019-04-26,X019
The Rolling Stones,Sticky Fingers,7.98,lp,3,2019-04-26,X019
Tom Petty & The Heartbreakers,Hard Promises,8.98,lp,4,2019-11-09,X009
The Cars,The Cars,8.98,cass,5,2019-11-09,X009
Lynyrd Skynyrd,Second Helping,7.98,lp,3,2019-11-09,X009
The Rolling Stones,Sticky Fingers,7.98,cass,7,2019-11-09,X009
Queen,Night at the Opera,7.98,cass,3,2019-11-09,X009
Fleetwood Mac,Rumours,8.98,cass,4,2019-11-09,X009
The Beatles,Abbey Road,7.98,cass,7,2019-11-09,X009
Van Halen,1984,9.98,lp,5,2019-11-09,X009
The Cars,The Cars,8.98,cass,4,2019-08-06,X016
Aerosmith,Toys in the Attic,7.98,cass,5,2019-08-06,X016
Queen,Night at the Opera,7.98,cass,4,2019-08-06,X016
Eagles,Hotel California,8.98,cass,2,2019-08-06,X016
Foreigner,4,8.98,lp,4,2019-05-05,X024
The Beatles,Abbey Road,7.98,cass,3,2019-05-05,X024
Led Zeppelin,IV (untitled),7.98,cass,5,2019-05-05,X024
Journey,Escape,8.98,lp,4,2019-05-05,X024
Rush,Moving Pictures,8.98,lp,5,2019-05-05,X024
Led Zeppelin,IV (untitled),7.98,cass,3,2019-05-05,X024
AC/DC,Back in Black,8.98,cass,6,2019-05-05,X024
AC/DC,Back in Black,8.98,cass,2,2019-05-05,X024
Aerosmith,Toys in the Attic,7.98,cass,2,2019-05-05,X024
AC/DC,Back in Black,8.98,cass,5,2019-01-09,X018
Def Leppard,Hysteria,9.98,cass,8,2019-01-09,X018
Eagles,Hotel California,8.98,cass,3,2019-10-28,X035
The Cars,The Cars,8.98,cass,2,2019-10-28,X035
The Rolling Stones,Sticky Fingers,7.98,cass,3,2019-10-28,X035
Van Halen,1984,9.98,lp,5,2019-10-28,X035
The Who,Who's Next,7.98,cass,6,2019-10-28,X035
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,10,2019-09-11,X006
The Doors,The Doors,7.98,cass,4,2019-09-11,X006
Led Zeppelin,IV (untitled),7.98,cass,9,2019-09-11,X006
Heart,Dreamboat Annie,7.98,cass,5,2019-09-11,X006
The Cars,The Cars,8.98,cass,1,2019-09-11,X006
Pink Floyd,The Wall,14.98,cass,1,2019-09-11,X006
Heart,Dreamboat Annie,7.98,lp,3,2019-09-11,X006
Fleetwood Mac,Rumours,8.98,cass,3,2019-09-11,X006
Foreigner,4,8.98,cass,4,2019-06-11,X009
U2,War,9.98,cass,3,2019-06-11,X009
The Rolling Stones,Sticky Fingers,7.98,lp,4,2019-08-06,X033
Boston,Boston,8.98,lp,5,2019-08-06,X033
Queen,Night at the Opera,7.98,cass,2,2019-08-06,X033
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,1,2019-08-06,X033
The Doors,The Doors,7.98,cass,5,2019-08-06,X033
Foreigner,4,8.98,cass,4,2019-08-06,X033
The Cars,The Cars,8.98,cass,7,2019-08-06,X033
Led Zeppelin,IV (untitled),7.98,cass,5,2019-08-06,X033
ZZ Top,Eliminator,9.98,cass,6,2019-08-06,X033
Tom Petty & The Heartbreakers,Hard Promises,8.98,lp,7,2019-06-16,X028
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,7,2019-06-16,X028
Foreigner,4,8.98,lp,4,2019-06-16,X028
The Who,Who's Next,7.98,lp,6,2019-06-16,X028
Steve Miller Band,Fly Like an Eagle,8.98,cass,4,2019-06-16,X028
The Cars,The Cars,8.98,cass,4,2019-06-16,X028
Lynyrd Skynyrd,Second Helping,7.98,cass,3,2019-01-31,X023
Def Leppard,Hysteria,9.98,lp,0,2019-01-31,X023
Bad Company,Bad Company,7.98,cass,3,2019-01-31,X023
Pink Floyd,The Wall,14.98,lp,4,2019-01-31,X023
The Doors,The Doors,7.98,cass,2,2019-01-31,X023
Bad Company,Bad Company,7.98,cass,5,2019-01-31,X023
The Rolling Stones,Sticky Fingers,7.98,cass,4,2019-10-10,X044
The Cars,The Cars,8.98,cass,5,2019-10-10,X044
The Rolling Stones,Sticky Fingers,7.98,cass,1,2019-10-10,X044
Bad Company,Bad Company,7.98,cass,8,2019-10-10,X044
Led Zeppelin,IV (untitled),7.98,lp,3,2019-10-10,X044
Foreigner,4,8.98,lp,4,2019-10-10,X044
The Rolling Stones,Sticky Fingers,7.98,cass,3,2019-06-20,X019
Van Halen,1984,9.98,cass,4,2019-06-20,X019
Queen,Night at the Opera,7.98,cass,5,2019-01-15,X022
Led Zeppelin,IV (untitled),7.98,lp,4,2019-01-15,X022
Queen,Night at the Opera,7.98,cass,1,2019-01-24,X031
ZZ Top,Eliminator,9.98,lp,10,2019-01-24,X031
Heart,Dreamboat Annie,7.98,cass,2,2019-01-24,X031
The Doors,The Doors,7.98,lp,4,2019-01-24,X031
The Beatles,Abbey Road,7.98,cass,6,2019-08-26,X007
ZZ Top,Eliminator,9.98,cass,3,2019-03-10,X027
Foreigner,4,8.98,cass,5,2019-03-10,X027
ZZ Top,Eliminator,9.98,cass,13,2019-03-10,X027
Tom Petty & The Heartbreakers,Hard Promises,8.98,lp,5,2019-03-10,X027
AC/DC,Back in Black,8.98,lp,4,2019-03-10,X027
The Beatles,Abbey Road,7.98,cass,1,2019-03-10,X027
Fleetwood Mac,Rumours,8.98,cass,2,2019-03-10,X027
The Rolling Stones,Sticky Fingers,7.98,cass,6,2019-12-08,X016
The Cars,The Cars,8.98,cass,5,2019-12-08,X016
The Cars,The Cars,8.98,cass,3,2019-12-08,X016
Foreigner,4,8.98,cass,4,2019-12-08,X016
